Image_Name,Seed,Area,Length,Width,Orientation,Circularity,Eccentricity
PI_206561_002,91,175,71.25654293,4.796483038,-1.267197245,0.124431177,0.997731916
PI_206561_002,92,179,25.62871554,10.12289886,1.295052221,0.564715096,0.918688565
PI_206561_002,93,131,45.69927199,7.03015307,-1.483808626,0.215055545,0.988096531
PI_206561_002,94,401,46.27144912,13.42074779,1.168006457,0.32725415,0.957013366
PI_206561_002,95,786,85.60643486,11.98196232,-1.381677604,0.254627792,0.990156356
PI_206561_002,96,236,64.68109577,5.614973422,-0.563808327,0.162495147,0.996224876
PI_206561_002,97,101,28.78911567,7.644261632,0.867697034,0.28378449,0.964103672
PI_206561_002,98,652,80.63747042,11.99272572,-1.259694242,0.183494426,0.988878747
PI_206561_002,99,632,98.80476997,9.676162823,-0.058166042,0.172825939,0.995193095
PI_206561_002,100,568,77.41489454,12.82391326,-0.812656335,0.13947452,0.986184311
PI_206561_002,101,739,70.89554381,14.47722448,-1.028052872,0.283126632,0.978928148
PI_206561_002,102,630,63.14848413,13.78677591,-1.317580308,0.288777119,0.97587653
PI_206561_002,103,101,18.62926884,7.371035737,-0.298091178,0.633408694,0.918392918
PI_206561_002,104,428,52.95345394,11.42701461,-0.212536423,0.300538073,0.976439008
PI_206561_002,105,120,17.00587605,10.1864377,-1.420759191,0.619198835,0.800752634
PI_206561_002,106,653,74.50112292,12.15998299,1.279382664,0.223573009,0.986589898
PI_206561_002,107,727,61.86301324,15.92969548,0.823257681,0.435756132,0.966278429
PI_206561_002,108,889,99.78020381,14.20040603,-0.671478099,0.214154385,0.98982115
PI_206561_002,109,659,69.66820721,12.40322959,1.234871123,0.307430091,0.984024544
PI_206561_002,110,212,57.65340648,4.909758123,-0.650669525,0.207025579,0.996367298
PI_206561_002,111,547,74.37313238,10.61882712,-1.358615067,0.239728199,0.989754777
PI_206561_002,112,210,34.60269619,8.908147646,1.467020669,0.385201477,0.966294058
PI_206561_002,113,775,80.44711577,13.45885639,0.757176768,0.261051016,0.985905921
PI_206561_002,114,105,17.19537309,9.138841208,-1.285668452,0.483334242,0.847076522
PI_206561_002,115,704,81.98799115,12.06732612,-0.190576725,0.187707257,0.989109119
PI_206561_002,116,855,84.69410462,13.32533394,0.13697799,0.249702196,0.987545313
PI_206561_002,117,745,86.89625585,12.28408922,-0.00572193,0.197506936,0.989957543
PI_206561_002,118,410,84.121978,8.543536771,1.542521736,0.132581803,0.994829284
PI_206561_002,119,157,63.1230722,3.484624864,0.377696764,0.134646862,0.998475115
PI_206561_002,120,1250,97.91493628,16.68113104,0.719515353,0.289718172,0.985381286
PI_206561_002,121,856,81.49728952,14.50799482,-0.391418296,0.19666655,0.984027208
PI_206561_002,122,251,83.43166214,11.34617259,-0.383874957,0.102326985,0.990709715
PI_206561_002,123,545,71.55115326,12.0538127,0.419951985,0.23931919,0.985707761
PI_206561_002,124,534,75.29487504,10.46374004,0.18259191,0.230457804,0.990296571
PI_206561_002,125,159,54.31695416,4.893571334,-0.126508372,0.180130351,0.995933367
PI_206561_002,126,781,71.31281104,14.85756083,0.252030323,0.306931831,0.978055717
PI_206561_002,127,433,69.76464027,8.467040828,-0.783748328,0.260770162,0.99260785
PI_227362_045,1,867,65.51827554,17.47720176,1.325116266,0.370256491,0.963764906
PI_227362_045,2,1048,107.1349372,12.94847,-0.026437797,0.219750703,0.992669402
PI_227362_045,3,1003,83.16377011,15.9722011,-1.541553092,0.28527392,0.981383733
PI_227362_045,4,464,53.179083,13.19736061,1.276662028,0.268358162,0.968716942
PI_227362_045,5,293,28.9657072,13.87886139,1.177657067,0.518228849,0.877734111
PI_227362_045,6,1130,108.1179949,13.65742477,-1.377217442,0.229616058,0.991989593
PI_227362_045,7,946,96.34738903,13.02475978,0.122928129,0.223076383,0.990820321
PI_227362_045,8,262,80.55565971,5.005522351,-1.373800317,0.120758618,0.998067602
PI_227362_045,9,1138,96.04945303,15.87888855,-0.508957964,0.226334738,0.986239992
PI_227362_045,10,1070,106.4428443,13.05481991,-0.528577591,0.234764575,0.992450446
PI_227362_045,11,1008,82.97480086,16.08941701,0.1850765,0.292812948,0.981019863
PI_227362_045,12,571,81.03622489,10.62210734,-1.132137711,0.17993614,0.991371991
PI_227362_045,13,859,111.1369043,16.42540115,1.29342651,0.090534922,0.989018121
PI_227362_045,14,839,88.06282119,13.57967076,1.04067555,0.184775588,0.988038975
PI_227362_045,15,286,44.76472109,14.95496799,1.107643698,0.178697137,0.94254496
PI_227362_045,16,837,84.34758501,13.14498638,-0.066260367,0.272687831,0.987781827
PI_227362_045,17,1147,98.62575898,15.98607226,1.060292819,0.212742176,0.986776273
PI_227362_045,18,1151,97.02931292,16.14543308,-1.447168986,0.22647332,0.98605876
PI_227362_045,19,1063,83.49336135,18.18895161,1.381372122,0.262588646,0.975982469
PI_227362_045,20,168,59.02326412,6.156112111,1.272852294,0.161805692,0.994545907
PI_227362_045,21,976,105.0546096,12.22820271,0.39283127,0.207703299,0.993202588
PI_227362_045,22,573,68.1356735,12.730466,1.242437206,0.243122799,0.982390366
PI_227362_045,23,1027,95.64187119,14.54843994,0.284111641,0.213443471,0.988363
PI_227362_045,24,972,88.71205881,14.65906474,1.300866928,0.231742262,0.98625285
PI_227362_045,25,713,76.85842403,12.05760864,0.05138016,0.289540954,0.98761755
PI_227362_045,26,193,33.8307043,13.14937191,1.53549244,0.220054996,0.921372141
PI_227362_045,27,857,82.2000055,13.86247828,-0.034861053,0.268533348,0.985677151
PI_227362_045,28,942,88.55040318,14.4770754,-0.169192957,0.233764232,0.986545048
PI_227362_045,29,1384,102.2492587,17.79964974,-0.656402481,0.324326852,0.984731343
PI_227362_045,30,935,91.05722302,13.98012887,-1.057813182,0.227304045,0.988143794
PI_227362_045,31,823,70.94266696,15.82459346,-0.920115762,0.325912499,0.974804323
PI_227362_045,32,340,74.56593219,7.091304633,-0.298289699,0.151646199,0.995467616
PI_227362_045,33,405,94.34975544,6.491963925,-1.018865378,0.147821257,0.99762996
PI_227362_045,34,857,85.15741699,13.03484094,-1.189562553,0.284942497,0.988215721
PI_227362_045,35,1209,96.37594825,17.04801997,-1.504925852,0.237107633,0.984230481
PI_227362_045,36,1022,100.089396,14.56021916,-0.874478997,0.17532955,0.989362348
PI_227362_045,37,1299,94.13558083,17.87251849,-1.377533151,0.347374571,0.981811303
PI_227362_045,38,369,85.03865322,7.049635947,-0.05872649,0.162729081,0.996557938
PI_227362_045,39,673,76.06783445,13.01008345,-0.091034161,0.202476775,0.985265361
PI_227362_045,40,913,89.65494172,13.27664191,-1.390597872,0.260276617,0.988974487
PI_227362_045,41,141,24.82923292,9.901710667,0.014334408,0.468598102,0.91704121
PI_227362_045,42,1035,94.19008152,14.65880467,0.42849671,0.24482732,0.987815416
PI_227362_045,43,220,74.59568056,6.630967542,1.208638734,0.127372106,0.99604126
PI_227362_045,44,735,73.39047917,12.89127642,-0.006899176,0.342071885,0.984452099
PI_227362_045,45,890,86.63926746,13.81639355,0.473875155,0.235626922,0.98720272
PI_227362_045,46,968,86.08324852,14.95968338,-0.850059662,0.270528916,0.98478422
PI_227362_045,47,409,79.90409691,7.434663863,-0.679608213,0.206234551,0.995661919
PI_227362_045,48,139,40.91709168,4.35215335,-0.963253289,0.275893748,0.994327135
PI_227362_045,49,1125,91.69625166,16.9693287,-1.531176917,0.192109503,0.982727182
PI_227362_045,50,948,94.78073334,13.99802838,1.54096869,0.201539117,0.98903392
PI_227362_045,51,909,80.39875635,16.17238678,1.313695647,0.194485248,0.979559999
PI_227362_045,52,880,92.78852522,12.63192455,-0.750091736,0.27153375,0.990690061
PI_227362_045,53,180,28.4672949,10.45712161,-1.103545551,0.322837452,0.930087486
PI_227362_045,54,633,101.4497877,9.241421227,-1.565463309,0.163345335,0.99584234
PI_227362_045,55,1170,84.35410092,18.24492276,1.431805396,0.294137671,0.976329231
PI_227362_045,56,205,34.6788918,10.20513666,-1.050495966,0.276243693,0.955720737
PI_227362_045,57,991,84.05686362,15.54511838,-1.110029579,0.260622136,0.982750615
PI_227362_045,58,750,104.5219884,10.34241217,1.536988675,0.162053735,0.995092443
PI_227362_045,59,794,96.52708514,11.89247698,1.118261176,0.20614883,0.992381425
PI_227362_045,60,916,95.28106311,12.73552957,-1.409785573,0.241552721,0.991026875
PI_227362_045,61,1035,89.58883758,15.30755604,1.296192135,0.26548371,0.985294528
PI_227362_045,62,1051,81.14133114,16.90785929,-1.310004324,0.341912226,0.978048916
PI_227362_045,63,938,112.5738198,12.34824805,-0.336765187,0.119226223,0.993965821
PI_227362_045,64,1726,112.9701038,20.07761237,-0.077726683,0.283972715,0.984080191
PI_227362_045,65,384,76.64423158,16.59722786,-1.245417777,0.076090068,0.976271762
PI_227362_045,66,357,37.32574361,13.23352053,0.766607899,0.537049711,0.935040327
PI_227507_047,1,1383,95.65869215,19.18990052,1.328450183,0.22996492,0.97967159
PI_227507_047,2,791,83.08745583,15.81819528,1.054230534,0.162768783,0.981710462
PI_227507_047,3,745,79.12028033,17.5410916,1.095742826,0.128111305,0.975114561
PI_227507_047,4,1595,100.011881,20.74611832,0.866827945,0.331809756,0.978248477
PI_227507_047,5,868,79.65265696,16.07444261,-1.428528751,0.20750248,0.979425363
PI_227507_047,6,1437,97.91900659,18.96750172,0.681181063,0.347639766,0.981059619
PI_227507_047,7,1081,86.66459803,18.04083349,0.124890629,0.22094,0.978092993
PI_227507_047,8,125,43.23402285,4.847148843,-0.105591771,0.252104346,0.993695326
PI_227507_047,9,151,38.51280851,5.515241972,-0.222245427,0.290142471,0.98969299
PI_227507_047,10,1111,97.87595306,17.13006661,-0.794386366,0.22777599,0.98456521
PI_227507_047,11,226,39.26090894,12.50637919,0.007081418,0.160336221,0.947907629
PI_227507_047,12,271,76.33910462,7.086368906,-0.002096479,0.139903355,0.995682205
PI_227507_047,13,1303,102.7835329,17.00258349,0.969699252,0.263174948,0.986222997
PI_227507_047,14,426,75.85392749,16.39438826,0.270291228,0.090768087,0.976364365
PI_227507_047,15,976,87.7205939,14.23201409,0.615158578,0.325160288,0.986750906
PI_227507_047,16,403,81.33707579,12.91197141,0.693278681,0.158346003,0.987319385
PI_227507_047,17,148,42.60050374,4.659776447,0.497460098,0.259431216,0.993999663
PI_227507_047,18,1023,94.94305042,14.41008097,-0.185639753,0.246320272,0.988414908
PI_227507_047,19,323,59.71397662,14.4186879,-0.217565643,0.153625772,0.970410143
PI_227507_047,20,1122,70.58521702,21.17799848,1.492011679,0.360049553,0.953928359
PI_227507_047,21,1141,93.89849572,16.41740165,-0.715997243,0.279313725,0.984596502
PI_227507_047,22,108,47.86801094,3.911823473,-0.321534491,0.206641373,0.996655242
PI_227507_047,23,254,44.81578034,9.115820968,-0.185977596,0.223369349,0.979094376
PI_227507_047,24,1688,101.7269665,21.77116117,-0.892291407,0.296192238,0.976830235
PI_227507_047,25,1410,104.1085228,17.74298266,-1.344839571,0.257109545,0.985370173
PI_227507_047,26,657,105.2578449,10.55712433,0.110147959,0.130258861,0.994957468
PI_227507_047,27,422,72.85684146,20.4408756,-1.287116256,0.071711477,0.959835847
PI_227507_047,28,114,37.86547218,4.439232582,-0.419198925,0.278121291,0.993103971
PI_227507_047,29,146,45.32144703,5.469771503,-0.244521273,0.21606713,0.992690444
PI_227507_047,30,151,35.36224802,6.20498973,0.795124588,0.344414761,0.984484899
PI_227507_047,31,156,56.83299576,4.159944183,0.778994316,0.192350474,0.99731758
PI_227507_047,32,991,84.63878848,15.57129534,0.708810038,0.278493328,0.982931201
PI_227507_047,33,155,35.13170681,6.481287641,0.803763293,0.41932878,0.982835251
PI_227507_047,34,1222,82.82795325,19.36570129,0.388036202,0.378415914,0.972283185
PI_227507_047,35,992,94.90547759,13.68215438,-1.050634845,0.240434766,0.9895535
PI_227507_047,36,1646,110.2311342,19.84943721,1.396119674,0.25147786,0.983653604
PI_227507_047,37,158,35.2820398,7.078019022,1.44311964,0.296177511,0.979670667
PI_227507_047,38,933,86.15525051,18.36731903,-0.843459882,0.137188458,0.97701106
PI_227507_047,39,107,28.33364481,6.452871006,1.211961144,0.337567124,0.973720603
PI_227507_047,40,1267,91.88840607,17.97208088,0.122730515,0.304267459,0.980686564
PI_227507_047,41,717,92.39635014,17.86548853,-0.098960294,0.129577736,0.981128452
PI_227507_047,42,1418,90.47474855,20.2670748,1.447435184,0.370409489,0.974587287
PI_227507_047,43,1382,101.7034114,17.66414866,-1.169448841,0.288582883,0.984801621
PI_227507_047,44,1045,75.3731077,18.30949408,-0.959176577,0.382951716,0.970046795
PI_227507_047,45,1268,99.30898297,17.72218805,0.998943843,0.200728815,0.983948068
PI_227507_047,46,194,51.26143261,6.281442049,-0.771274391,0.235162795,0.992463898
PI_227507_047,47,1109,84.23484896,16.96818713,-1.34815767,0.359264912,0.979501053
PI_227507_047,48,1218,88.40523108,18.25309598,0.69168038,0.276134361,0.978452769
PI_227507_047,49,267,63.67220799,6.443323255,-0.866380209,0.212632351,0.994866588
PI_227507_047,50,871,89.82795446,17.13297822,-1.026001309,0.144711005,0.981642335
PI_227507_047,51,1307,97.49642087,17.68349487,-0.603273602,0.268576108,0.983413853
PI_227507_047,52,1157,89.1784271,16.87550622,0.212436109,0.308793661,0.981932203
PI_227507_047,53,990,83.49251848,16.41375387,0.257593239,0.247481225,0.98048588
PI_227507_047,54,1083,94.77921059,17.18680499,-1.33898222,0.171544044,0.983421351
PI_227507_047,55,1136,98.51027599,15.02402896,1.010396706,0.293173853,0.988301572
PI_227507_047,56,1059,86.15134794,16.39649285,1.343705219,0.289400913,0.981721729
PI_227507_047,57,1403,110.1374652,17.10389499,0.57437724,0.207623344,0.987868002
PI_227507_047,58,321,66.60175407,7.455543368,-1.356938165,0.213899602,0.993714725
PI_227507_047,59,119,52.84883421,3.981892123,0.352428407,0.16870676,0.99715753
PI_227507_047,60,227,52.0911178,11.10950544,0.489104627,0.155670635,0.976993162
PI_227507_047,61,1193,89.73185107,18.03776489,0.428227395,0.2888968,0.979587439
PI_229453_042,1,101,34.54963912,4.775841624,0.803517282,0.477379998,0.990399973
PI_229453_042,2,457,109.5013913,6.004454453,1.439217288,0.101869863,0.998495457
PI_229453_042,3,1285,101.816357,16.33117295,1.417491761,0.292016261,0.987052368
PI_229453_042,4,252,40.06473978,15.90480301,-1.439313064,0.16893878,0.917828312
PI_229453_042,5,859,85.38697952,15.47721144,1.395033242,0.196331761,0.98343528
PI_229453_042,6,225,70.09734088,17.03674046,1.326276456,0.083593733,0.970015256
PI_229453_042,7,939,107.2963262,11.83471155,0.081910037,0.193169703,0.993898416
PI_229453_042,8,980,87.26276926,14.57037,-0.806079552,0.285456156,0.985961772
PI_229453_042,9,1015,95.12913512,14.66183167,0.077648964,0.204202188,0.988051269
PI_229453_042,10,1524,110.8472004,17.92616426,1.271423648,0.26076716,0.986836751
PI_229453_042,11,1180,104.6199506,15.10735107,1.508160809,0.234160059,0.989519077
PI_229453_042,12,1056,90.48133402,15.10722914,-0.908438011,0.303860235,0.985962799
PI_229453_042,13,1474,133.5919209,15.388715,-1.249502679,0.167126967,0.99334325
PI_229453_042,14,102,41.57245306,4.602320972,0.8040668,0.28427644,0.993853197
PI_229453_042,15,416,77.63741974,14.96068661,0.411616229,0.10190508,0.98125783
PI_229453_042,16,865,81.95125311,13.97877656,-1.067147447,0.272114977,0.985344819
PI_229453_042,17,1348,104.6140163,16.97508723,-0.580258899,0.257876033,0.986747384
PI_229453_042,18,107,39.14932404,3.924188388,-0.881401754,0.307900723,0.994963647
PI_229453_042,19,203,41.02604512,13.98472192,0.536364511,0.210346318,0.940108905
PI_229453_042,20,1165,100.1682946,15.73473931,-1.550406764,0.208534097,0.9875854
PI_229453_042,21,692,72.67164371,12.59312058,-0.481758968,0.262131489,0.984871202
PI_229453_042,22,1208,86.00350943,18.62331995,-1.181952025,0.270715592,0.976273437
PI_229453_042,23,1416,111.8340331,18.16424172,1.255563193,0.162840843,0.986721483
PI_229453_042,24,1401,106.5228964,17.37803404,-1.117173291,0.248088085,0.986603102
PI_229453_042,25,1109,91.89537867,15.74156576,-0.731797506,0.283962125,0.985219128
PI_229453_042,26,1643,120.4956313,18.14981875,1.44474871,0.217792902,0.988590764
PI_229453_042,27,1583,114.1322394,18.58099596,-0.699189192,0.243728107,0.986658703
PI_229453_042,28,1199,100.6447807,15.72971871,-0.713270855,0.279301206,0.987711296
PI_229453_042,29,1086,82.49441542,17.28732989,-0.970727776,0.307095327,0.977796309
PI_229453_042,30,1541,108.8059682,18.63037118,-0.480173999,0.271117758,0.985231841
PI_229453_042,31,700,133.527422,10.7445687,-0.55432054,0.086274742,0.996757263
PI_229453_042,32,142,36.19478718,6.128854035,-0.513570012,0.252607512,0.985559454
PI_229453_042,33,1284,94.7350542,17.65458987,0.218895669,0.296785376,0.982481997
PI_229453_042,34,922,125.018038,10.80129668,0.484773486,0.149673178,0.99626071
PI_229453_042,35,739,91.49124312,10.92559719,-0.376671208,0.190912807,0.992844204
PI_229453_042,36,1039,101.7162015,14.85296021,-0.609514401,0.203338208,0.989281115
PI_229453_042,37,787,115.9093593,9.28925396,-0.055788806,0.168952726,0.996783425
PI_229453_042,38,107,50.97824966,4.384060173,-0.698176362,0.246843135,0.996295254
PI_229453_042,39,1083,111.8188052,12.857214,-0.656167766,0.196921072,0.993367509
PI_229453_042,40,176,51.8129171,5.680829882,-0.567580047,0.226521971,0.993971232
PI_229453_042,41,934,103.9977662,11.62058903,0.3942686,0.223072833,0.993737608
PI_229453_042,42,349,55.16346306,16.58524414,1.445070355,0.148069538,0.953732548
PI_229453_042,43,258,54.15823657,9.458533828,1.352822747,0.219995541,0.984631241
PI_229453_042,44,935,90.79248156,13.26843942,-0.248108182,0.289865058,0.989263876
PI_229453_042,45,794,79.84241022,13.3464043,-0.206895545,0.281095849,0.985929894
PI_229453_042,46,775,81.94776469,13.39943245,0.811850907,0.243614289,0.986541366
PI_229453_042,47,1856,126.5488963,19.61117667,-0.360665345,0.228489742,0.987919308
PI_229453_042,48,1581,126.5422959,17.14446019,1.125568605,0.188627438,0.99077953
PI_229453_042,49,1005,137.8984247,12.42989938,1.480315056,0.108454275,0.995929278
PI_229453_042,50,1081,84.63332019,16.42560721,-0.711208873,0.378455438,0.98098577
PI_229453_042,51,1469,106.6089341,17.98577279,-1.453883644,0.284536088,0.985666086
PI_229453_042,52,1077,93.88707547,15.12855902,-1.555022667,0.252231845,0.986932261
PI_229453_042,53,1098,108.8212833,13.35714604,-0.224234373,0.223049908,0.992438381
PI_229456_070,1,1437,105.3573807,18.82679246,0.85018965,0.22536577,0.983904593
PI_229456_070,2,142,33.7148124,6.303330584,0.169910328,0.30469816,0.982367475
PI_229456_070,3,138,27.83489563,7.045232758,0.198363978,0.41871622,0.967438048
PI_229456_070,4,540,106.8227475,10.38937388,0.740629955,0.119957594,0.995259197
PI_229456_070,5,131,40.56962289,8.045873548,-0.033074588,0.214214561,0.980136798
PI_229456_070,6,911,73.88126416,15.82556156,-0.779246447,0.409954435,0.976789246
PI_229456_070,7,959,94.28600302,13.94980763,1.553824762,0.19875578,0.988994535
PI_229456_070,8,695,75.9098608,12.09730345,-0.105248501,0.268988652,0.987219883
PI_229456_070,9,1579,112.8313083,18.68881834,-0.286684156,0.21674992,0.986187119
PI_229456_070,10,1830,118.4520995,20.26339831,-0.078516657,0.250489875,0.985259174
PI_229456_070,11,211,54.72189078,6.10889737,-0.110561409,0.18828573,0.993749238
PI_229456_070,12,320,26.80473396,16.06980339,-0.381867903,0.574420845,0.800364546
